transaction_id,user_id,date,amount,merchant,category,mcc,status
2436,47,2025-06-20,251.45,Универмаги_Store_91,Универмаги,5311,not green
2437,28,2025-10-24,1941.34,Ветеринарные_услуги_Store_90,Ветеринарные услуги,742,not green
2438,14,2025-07-30,339.51,Farfield_Hotels_Store_82,Farfield Hotels,3697,not green
2439,4,2025-10-12,938.75,Отели_и_мотели_-_нигде_более_не_классифицированные_Store_23,Отели и мотели - нигде более не классифицированные,7011,not green
2440,20,2025-11-07,506.65,"Отели,_мотели,_курорты_Store_47","Отели, мотели, курорты",3619,not green
2441,34,2025-09-01,616.73,,Агентства по прокату автомобилей - нигде более не классифицированные,7512,green
2442,12,2025-07-13,2964.12,Aerolineas_Argentinas_Store_29,Aerolineas Argentinas,3030,not green
2443,33,2025-10-08,268.13,Пассажирские_железнодорожные_перевозки_Store_16,Пассажирские железнодорожные перевозки,4112,green
2444,24,2025-07-30,266.28,Forum_Hotels_Store_26,Forum Hotels,3570,not green
2445,20,2025-10-29,1196.67,The_Palace_Hotel_Store_18,The Palace Hotel,3802,not green
2446,5,2025-07-01,372.22,"Авиалинии,_авиакомпании_Store_31","Авиалинии, авиакомпании",3227,not green
2447,38,2025-06-05,307.17,Услуги_синьки_и_фотокопирования_Store_64,Услуги синьки и фотокопирования,7332,not green
2448,30,2025-11-09,1047.08,Публичные_поля_для_гольфа_Store_4,Публичные поля для гольфа,7992,green
2449,24,2025-06-10,522.46,Начальная_и_средняя_школы_Store_47,Начальная и средняя школы,8211,green
2450,43,2025-08-28,346.8,"Отели,_мотели,_курорты_Store_71","Отели, мотели, курорты",3794,not green
2451,40,2025-10-08,286.66,Swallow_Hotels_Store_74,Swallow Hotels,3646,not green
2452,7,2025-10-04,173.63,Jolly_Hotels_Store_48,Jolly Hotels,3558,not green
2453,36,2025-06-11,85.8,"Мужская,_женская_и_детская_спецодежда_Store_60","Мужская, женская и детская спецодежда",5137,not green
2454,38,2025-11-25,1225.97,Island_Airlines_Store_71,Island Airlines,3191,not green
2455,16,2025-11-06,263.96,Агентства_по_аренде_автомобилей_Store_17,Агентства по аренде автомобилей,3392,not green
2456,15,2025-07-26,73.43,Radisson_Hotels_Store_79,Radisson Hotels,3649,not green
2457,46,2025-08-22,2400.11,Inter-continental_Hotels_Store_12,Inter-continental Hotels,3512,not green
2458,23,2025-10-15,439.95,Kimpton_Hotels_Store_9,Kimpton Hotels,3838,not green
2459,12,2025-09-07,412.55,Comfort_Inns_Store_40,Comfort Inns,3562,not green
2460,29,2025-10-27,82.49,Caribe_Royal_Store_51,Caribe Royal,3821,not green
2461,44,2025-08-12,721.31,Suisse_Chalets_Store_92,Suisse Chalets,3686,not green
2462,48,2025-11-03,237.2,_Agency_Rent-a-car_Store_93, Agency Rent-a-car,3364,not green
2463,15,2025-09-23,237.74,Инкассация_чека_(обналичивание)_Store_62,Инкассация чека (обналичивание),3882,not green
2464,29,2025-06-07,610.21,Etihad_Airways_Store_68,Etihad Airways,3034,not green
2465,45,2025-08-19,455.2,Услуги_скорой_помощи_Store_53,Услуги скорой помощи,4119,not green
2466,43,2025-10-22,152.61,Салоны_красоты_и_здоровья_Store_99,Салоны красоты и здоровья,7298,not green
2467,49,2025-09-05,97.1,"Авиалинии,_авиакомпании_Store_53","Авиалинии, авиакомпании",3227,not green
2468,21,2025-06-04,475.97,"Часы,_ювелирные_и_серебряные_изделия_Store_74","Часы, ювелирные и серебряные изделия",5944,not green
2469,15,2025-06-04,436.42,Услуги_садоводства_и_ландшафтного_дизайна_Store_10,Услуги садоводства и ландшафтного дизайна,780,green
2470,14,2025-09-11,5464.48,Химикалии_и_смежные_вещества_-_нигде_более_не_классифицированные_Store_17,Химикалии и смежные вещества - нигде более не классифицированные,5169,not green
2471,42,2025-07-10,42.61,"Гражданские,_социальные_и_братские_ассоциации_Store_41","Гражданские, социальные и братские ассоциации",8641,not green
2472,44,2025-06-17,467.42,"Авиалинии,_авиакомпании_Store_83","Авиалинии, авиакомпании",3203,not green
2473,16,2025-09-09,79.6,Категория_неизвестна_Store_10,Категория неизвестна,5292,not green
2474,15,2025-09-11,266.47,Строительные_материалы_–_нигде_более_не_классифицированные_Store_58,Строительные материалы – нигде более не классифицированные,5039,not green
2475,42,2025-10-02,263.05,"Отели,_мотели,_курорты_Store_60","Отели, мотели, курорты",3559,not green
2476,4,2025-07-22,693.67,Air_Mauritius_Store_88,Air Mauritius,3298,not green
2477,27,2025-07-22,713.35,"Отели,_мотели,_курорты_Store_67","Отели, мотели, курорты",3566,not green
2478,23,2025-11-11,1579.4,_Cite_Rent-a-car_Store_45, Cite Rent-a-car,3437,not green
2479,29,2025-10-02,516.23,"Отели,_мотели,_курорты_Store_17","Отели, мотели, курорты",3683,not green
2480,41,2025-11-13,1080.56,"Офисное,_фотографическое,_фотокопировальное,_и_микрофильмирующее_оборудование_Store_100","Офисное, фотографическое, фотокопировальное, и микрофильмирующее оборудование",5044,not green
2481,9,2025-11-25,1596.69,Агентства_по_аренде_автомобилей_Store_71,Агентства по аренде автомобилей,3378,not green
2482,43,2025-08-02,522.2,"Авиалинии,_авиакомпании_Store_82","Авиалинии, авиакомпании",3215,not green
2483,43,2025-09-24,1305.72,"Штучные_товары,_галантерея_и_другие_текстильные_товары_Store_76","Штучные товары, галантерея и другие текстильные товары",5131,not green
2484,7,2025-08-01,499.2,Услуги_садоводства_и_ландшафтного_дизайна_Store_24,Услуги садоводства и ландшафтного дизайна,780,green
2485,42,2025-06-07,400.64,Агентства_по_аренде_автомобилей_Store_99,Агентства по аренде автомобилей,3441,not green
2486,4,2025-11-02,211.82,"Обивка,_ремонт_и_отделка_мебели_Store_17","Обивка, ремонт и отделка мебели",7641,not green
2487,5,2025-08-31,591.13,Imperial_London_Hotel_Store_56,Imperial London Hotel,3651,not green
2488,5,2025-06-14,568.45,"Пассажирские_перевозки_-_пригородные_и_местные_пригородные_рейсы,_включая_паромы_Store_65","Пассажирские перевозки - пригородные и местные пригородные рейсы, включая паромы",4111,green
2489,11,2025-08-25,576.09,,China Airlines,3078,not green
2490,41,2025-10-11,1261.63,Агентства_по_прокату_автомобилей_-_нигде_более_не_классифицированные_Store_16,Агентства по прокату автомобилей - нигде более не классифицированные,7512,green
2491,28,2025-11-30,999.37,"Отели,_мотели,_курорты_Store_67","Отели, мотели, курорты",3772,not green
2492,16,2025-10-08,92.34,Агентства_по_аренде_автомобилей_Store_20,Агентства по аренде автомобилей,3382,not green
2493,41,2025-08-01,94.12,,"Отели, мотели, курорты",3605,not green
